name,id,admin_level,type,type_noneng,ISO3,source
Bipra Belgharia,BGD::Rajshahi::Natore::Natore Sadar::Bipra Belgharia,4,union,Union,BGD,GADM
Brahmapur,BGD::Rajshahi::Natore::Natore Sadar::Brahmapur,4,union,Union,BGD,GADM
Chhatni,BGD::Rajshahi::Natore::Natore Sadar::Chhatni,4,union,Union,BGD,GADM
Dighapatia,BGD::Rajshahi::Natore::Natore Sadar::Dighapatia,4,union,Union,BGD,GADM
Halsa,BGD::Rajshahi::Natore::Natore Sadar::Halsa,4,union,Union,BGD,GADM
Kafuria,BGD::Rajshahi::Natore::Natore Sadar::Kafuria,4,union,Union,BGD,GADM
Khajuria,BGD::Rajshahi::Natore::Natore Sadar::Khajuria,4,union,Union,BGD,GADM
Lakshmipur Kholabaria,BGD::Rajshahi::Natore::Natore Sadar::Lakshmipur Kholabaria,4,union,Union,BGD,GADM
Madhnagar,BGD::Rajshahi::Natore::Natore Sadar::Madhnagar,4,union,Union,BGD,GADM
Naldanga Paurashava,BGD::Rajshahi::Natore::Natore Sadar::Naldanga Paurashava,4,union,Union,BGD,GADM
Natore Paurashava,BGD::Rajshahi::Natore::Natore Sadar::Natore Paurashava,4,union,Union,BGD,GADM
Piprul,BGD::Rajshahi::Natore::Natore Sadar::Piprul,4,union,Union,BGD,GADM
Tebaria,BGD::Rajshahi::Natore::Natore Sadar::Tebaria,4,union,Union,BGD,GADM
Chamari,BGD::Rajshahi::Natore::Singra::Chamari,4,union,Union,BGD,GADM
Chaugram,BGD::Rajshahi::Natore::Singra::Chaugram,4,union,Union,BGD,GADM
Chhatar Dighi,BGD::Rajshahi::Natore::Singra::Chhatar Dighi,4,union,Union,BGD,GADM
Dahia,BGD::Rajshahi::Natore::Singra::Dahia,4,union,Union,BGD,GADM
Hatiandaha,BGD::Rajshahi::Natore::Singra::Hatiandaha,4,union,Union,BGD,GADM
Italy,BGD::Rajshahi::Natore::Singra::Italy,4,union,Union,BGD,GADM
Kalam,BGD::Rajshahi::Natore::Singra::Kalam,4,union,Union,BGD,GADM
Lalore,BGD::Rajshahi::Natore::Singra::Lalore,4,union,Union,BGD,GADM
Ramananda Khajura,BGD::Rajshahi::Natore::Singra::Ramananda Khajura,4,union,Union,BGD,GADM
Sherkole,BGD::Rajshahi::Natore::Singra::Sherkole,4,union,Union,BGD,GADM
Singra Paurashava,BGD::Rajshahi::Natore::Singra::Singra Paurashava,4,union,Union,BGD,GADM
Sukash,BGD::Rajshahi::Natore::Singra::Sukash,4,union,Union,BGD,GADM
Tajpur,BGD::Rajshahi::Natore::Singra::Tajpur,4,union,Union,BGD,GADM
Bholahat,BGD::Rajshahi::Nawabganj::Bholahat::Bholahat,4,union,Union,BGD,GADM
Daldali,BGD::Rajshahi::Nawabganj::Bholahat::Daldali,4,union,Union,BGD,GADM
Gohalbari,BGD::Rajshahi::Nawabganj::Bholahat::Gohalbari,4,union,Union,BGD,GADM
Jambaria,BGD::Rajshahi::Nawabganj::Bholahat::Jambaria,4,union,Union,BGD,GADM
Alinagar,BGD::Rajshahi::Nawabganj::Gomastapur::Alinagar,4,union,Union,BGD,GADM
Bhangabaria,BGD::Rajshahi::Nawabganj::Gomastapur::Bhangabaria,4,union,Union,BGD,GADM
Boalia,BGD::Rajshahi::Nawabganj::Gomastapur::Boalia,4,union,Union,BGD,GADM
Chowdala,BGD::Rajshahi::Nawabganj::Gomastapur::Chowdala,4,union,Union,BGD,GADM
Gomastapur,BGD::Rajshahi::Nawabganj::Gomastapur::Gomastapur,4,union,Union,BGD,GADM
Parbatipur,BGD::Rajshahi::Nawabganj::Gomastapur::Parbatipur,4,union,Union,BGD,GADM
Radhanagar,BGD::Rajshahi::Nawabganj::Gomastapur::Radhanagar,4,union,Union,BGD,GADM
Rahanpur Paurashava,BGD::Rajshahi::Nawabganj::Gomastapur::Rahanpur Paurashava,4,union,Union,BGD,GADM
Rohanpur,BGD::Rajshahi::Nawabganj::Gomastapur::Rohanpur,4,union,Union,BGD,GADM
Fatehpur,BGD::Rajshahi::Nawabganj::Nachole::Fatehpur,4,union,Union,BGD,GADM
Kasba,BGD::Rajshahi::Nawabganj::Nachole::Kasba,4,union,Union,BGD,GADM
Nachole,BGD::Rajshahi::Nawabganj::Nachole::Nachole,4,union,Union,BGD,GADM
Nachole Paurashava,BGD::Rajshahi::Nawabganj::Nachole::Nachole Paurashava,4,union,Union,BGD,GADM
Nizampur,BGD::Rajshahi::Nawabganj::Nachole::Nizampur,4,union,Union,BGD,GADM
Alatuli,BGD::Rajshahi::Nawabganj::Nawabganj Sadar::Alatuli,4,union,Union,BGD,GADM
Balidanga,BGD::Rajshahi::Nawabganj::Nawabganj Sadar::Balidanga,4,union,Union,BGD,GADM
Baragharia,BGD::Rajshahi::Nawabganj::Nawabganj Sadar::Baragharia,4,union,Union,BGD,GADM
Chapai Nababganj Paurashava,BGD::Rajshahi::Nawabganj::Nawabganj Sadar::Chapai Nababganj Paurashava,4,union,Union,BGD,GADM
Char Anupnagar,BGD::Rajshahi::Nawabganj::Nawabganj Sadar::Char Anupnagar,4,union,Union,BGD,GADM
Char Bagdanga,BGD::Rajshahi::Nawabganj::Nawabganj Sadar::Char Bagdanga,4,union,Union,BGD,GADM
Debinagar,BGD::Rajshahi::Nawabganj::Nawabganj Sadar::Debinagar,4,union,Union,BGD,GADM
Gobratala,BGD::Rajshahi::Nawabganj::Nawabganj Sadar::Gobratala,4,union,Union,BGD,GADM
Islampur,BGD::Rajshahi::Nawabganj::Nawabganj Sadar::Islampur,4,union,Union,BGD,GADM
Jhilim,BGD::Rajshahi::Nawabganj::Nawabganj Sadar::Jhilim,4,union,Union,BGD,GADM
Maharajpur,BGD::Rajshahi::Nawabganj::Nawabganj Sadar::Maharajpur,4,union,Union,BGD,GADM
Narayanpur,BGD::Rajshahi::Nawabganj::Nawabganj Sadar::Narayanpur,4,union,Union,BGD,GADM
Ranihati,BGD::Rajshahi::Nawabganj::Nawabganj Sadar::Ranihati,4,union,Union,BGD,GADM
Shahjahanpur,BGD::Rajshahi::Nawabganj::Nawabganj Sadar::Shahjahanpur,4,union,Union,BGD,GADM
Sundarpur,BGD::Rajshahi::Nawabganj::Nawabganj Sadar::Sundarpur,4,union,Union,BGD,GADM
Binodpur,BGD::Rajshahi::Nawabganj::Shibganj::Binodpur,4,union,Union,BGD,GADM
Chak Kirti,BGD::Rajshahi::Nawabganj::Shibganj::Chak Kirti,4,union,Union,BGD,GADM
Daipukuria,BGD::Rajshahi::Nawabganj::Shibganj::Daipukuria,4,union,Union,BGD,GADM
Dhainagar,BGD::Rajshahi::Nawabganj::Shibganj::Dhainagar,4,union,Union,BGD,GADM
Durlabhpur,BGD::Rajshahi::Nawabganj::Shibganj::Durlabhpur,4,union,Union,BGD,GADM
Ghorapakhia,BGD::Rajshahi::Nawabganj::Shibganj::Ghorapakhia,4,union,Union,BGD,GADM
Kansat,BGD::Rajshahi::Nawabganj::Shibganj::Kansat,4,union,Union,BGD,GADM
Manakosa,BGD::Rajshahi::Nawabganj::Shibganj::Manakosa,4,union,Union,BGD,GADM
Mobarakpur,BGD::Rajshahi::Nawabganj::Shibganj::Mobarakpur,4,union,Union,BGD,GADM
Naya Naobhanga,BGD::Rajshahi::Nawabganj::Shibganj::Naya Naobhanga,4,union,Union,BGD,GADM
Panka,BGD::Rajshahi::Nawabganj::Shibganj::Panka,4,union,Union,BGD,GADM
Satrujitpur,BGD::Rajshahi::Nawabganj::Shibganj::Satrujitpur,4,union,Union,BGD,GADM
Shahbajpur,BGD::Rajshahi::Nawabganj::Shibganj::Shahbajpur,4,union,Union,BGD,GADM
Shibganj Paurashava,BGD::Rajshahi::Nawabganj::Shibganj::Shibganj Paurashava,4,union,Union,BGD,GADM
Shyampur,BGD::Rajshahi::Nawabganj::Shibganj::Shyampur,4,union,Union,BGD,GADM
Uzirpur,BGD::Rajshahi::Nawabganj::Shibganj::Uzirpur,4,union,Union,BGD,GADM
Atgharia Paurashava,BGD::Rajshahi::Pabna::Atgharia::Atgharia Paurashava,4,union,Union,BGD,GADM
Chandba,BGD::Rajshahi::Pabna::Atgharia::Chandba,4,union,Union,BGD,GADM
Debottar,BGD::Rajshahi::Pabna::Atgharia::Debottar,4,union,Union,BGD,GADM
Ekdanta,BGD::Rajshahi::Pabna::Atgharia::Ekdanta,4,union,Union,BGD,GADM
Lakshmipur,BGD::Rajshahi::Pabna::Atgharia::Lakshmipur,4,union,Union,BGD,GADM
Majh Para,BGD::Rajshahi::Pabna::Atgharia::Majh Para,4,union,Union,BGD,GADM
Bera Paurashava,BGD::Rajshahi::Pabna::Bera::Bera Paurashava,4,union,Union,BGD,GADM
Chakla,BGD::Rajshahi::Pabna::Bera::Chakla,4,union,Union,BGD,GADM
Dhalar Char,BGD::Rajshahi::Pabna::Bera::Dhalar Char,4,union,Union,BGD,GADM
Haturia Nakalia,BGD::Rajshahi::Pabna::Bera::Haturia Nakalia,4,union,Union,BGD,GADM
Jatsakhni,BGD::Rajshahi::Pabna::Bera::Jatsakhni,4,union,Union,BGD,GADM
Kytola,BGD::Rajshahi::Pabna::Bera::Kytola,4,union,Union,BGD,GADM
Masundia,BGD::Rajshahi::Pabna::Bera::Masundia,4,union,Union,BGD,GADM
Nutan Bharenga,BGD::Rajshahi::Pabna::Bera::Nutan Bharenga,4,union,Union,BGD,GADM
Puran Bharenga,BGD::Rajshahi::Pabna::Bera::Puran Bharenga,4,union,Union,BGD,GADM
Ruppur,BGD::Rajshahi::Pabna::Bera::Ruppur,4,union,Union,BGD,GADM
Ashta Manisha,BGD::Rajshahi::Pabna::Bhangura::Ashta Manisha,4,union,Union,BGD,GADM
Bhangura,BGD::Rajshahi::Pabna::Bhangura::Bhangura,4,union,Union,BGD,GADM
Bhangura Paurashava,BGD::Rajshahi::Pabna::Bhangura::Bhangura Paurashava,4,union,Union,BGD,GADM
Dil Pasar,BGD::Rajshahi::Pabna::Bhangura::Dil Pasar,4,union,Union,BGD,GADM
Khan Marich,BGD::Rajshahi::Pabna::Bhangura::Khan Marich,4,union,Union,BGD,GADM
Munotosh,BGD::Rajshahi::Pabna::Bhangura::Munotosh,4,union,Union,BGD,GADM
Parbhanguria,BGD::Rajshahi::Pabna::Bhangura::Parbhanguria,4,union,Union,BGD,GADM
Bilchalan,BGD::Rajshahi::Pabna::Chatmohar::Bilchalan,4,union,Union,BGD,GADM
Chatmohar Paurashava,BGD::Rajshahi::Pabna::Chatmohar::Chatmohar Paurashava,4,union,Union,BGD,GADM
Chhaikhola,BGD::Rajshahi::Pabna::Chatmohar::Chhaikhola,4,union,Union,BGD,GADM
Danthia Bamangram,BGD::Rajshahi::Pabna::Chatmohar::Danthia Bamangram,4,union,Union,BGD,GADM
Failjana,BGD::Rajshahi::Pabna::Chatmohar::Failjana,4,union,Union,BGD,GADM
Gunaigachha,BGD::Rajshahi::Pabna::Chatmohar::Gunaigachha,4,union,Union,BGD,GADM
Handial,BGD::Rajshahi::Pabna::Chatmohar::Handial,4,union,Union,BGD,GADM
Haripur,BGD::Rajshahi::Pabna::Chatmohar::Haripur,4,union,Union,BGD,GADM
Mothurapur,BGD::Rajshahi::Pabna::Chatmohar::Mothurapur,4,union,Union,BGD,GADM
Mulgram,BGD::Rajshahi::Pabna::Chatmohar::Mulgram,4,union,Union,BGD,GADM
Nimaichara,BGD::Rajshahi::Pabna::Chatmohar::Nimaichara,4,union,Union,BGD,GADM
Parshadanga,BGD::Rajshahi::Pabna::Chatmohar::Parshadanga,4,union,Union,BGD,GADM
Banwarinagar,BGD::Rajshahi::Pabna::Faridpur::Banwarinagar,4,union,Union,BGD,GADM
Bri-lahiribari,BGD::Rajshahi::Pabna::Faridpur::Bri-lahiribari,4,union,Union,BGD,GADM
Demra,BGD::Rajshahi::Pabna::Faridpur::Demra,4,union,Union,BGD,GADM
Faridpur,BGD::Rajshahi::Pabna::Faridpur::Faridpur,4,union,Union,BGD,GADM
Faridpur Paurashava,BGD::Rajshahi::Pabna::Faridpur::Faridpur Paurashava,4,union,Union,BGD,GADM
Hadal,BGD::Rajshahi::Pabna::Faridpur::Hadal,4,union,Union,BGD,GADM
Pungali,BGD::Rajshahi::Pabna::Faridpur::Pungali,4,union,Union,BGD,GADM
Dashuria,BGD::Rajshahi::Pabna::Ishwardi::Dashuria,4,union,Union,BGD,GADM
Ishwardi Paurashava,BGD::Rajshahi::Pabna::Ishwardi::Ishwardi Paurashava,4,union,Union,BGD,GADM
Lakshmikundi,BGD::Rajshahi::Pabna::Ishwardi::Lakshmikundi,4,union,Union,BGD,GADM
Muladuli,BGD::Rajshahi::Pabna::Ishwardi::Muladuli,4,union,Union,BGD,GADM
Pakshi,BGD::Rajshahi::Pabna::Ishwardi::Pakshi,4,union,Union,BGD,GADM
Sahapur,BGD::Rajshahi::Pabna::Ishwardi::Sahapur,4,union,Union,BGD,GADM
Sara,BGD::Rajshahi::Pabna::Ishwardi::Sara,4,union,Union,BGD,GADM
Silimpur,BGD::Rajshahi::Pabna::Ishwardi::Silimpur,4,union,Union,BGD,GADM
Ataikola,BGD::Rajshahi::Pabna::Pabna Sadar::Ataikola,4,union,Union,BGD,GADM
Bharara,BGD::Rajshahi::Pabna::Pabna Sadar::Bharara,4,union,Union,BGD,GADM
Char Tarapur,BGD::Rajshahi::Pabna::Pabna Sadar::Char Tarapur,4,union,Union,BGD,GADM
Dapunia,BGD::Rajshahi::Pabna::Pabna Sadar::Dapunia,4,union,Union,BGD,GADM
Dogachhi,BGD::Rajshahi::Pabna::Pabna Sadar::Dogachhi,4,union,Union,BGD,GADM
Gayeshpur,BGD::Rajshahi::Pabna::Pabna Sadar::Gayeshpur,4,union,Union,BGD,GADM
Hemayetpur,BGD::Rajshahi::Pabna::Pabna Sadar::Hemayetpur,4,union,Union,BGD,GADM
Malanchi,BGD::Rajshahi::Pabna::Pabna Sadar::Malanchi,4,union,Union,BGD,GADM
Maligachha,BGD::Rajshahi::Pabna::Pabna Sadar::Maligachha,4,union,Union,BGD,GADM
Pabna Paurashava,BGD::Rajshahi::Pabna::Pabna Sadar::Pabna Paurashava,4,union,Union,BGD,GADM
Sadullahpur,BGD::Rajshahi::Pabna::Pabna Sadar::Sadullahpur,4,union,Union,BGD,GADM
Ataikola,BGD::Rajshahi::Pabna::Santhia::Ataikola,4,union,Union,BGD,GADM
Bhulbaria,BGD::Rajshahi::Pabna::Santhia::Bhulbaria,4,union,Union,BGD,GADM
Dhopadaha,BGD::Rajshahi::Pabna::Santhia::Dhopadaha,4,union,Union,BGD,GADM
Dhulauri,BGD::Rajshahi::Pabna::Santhia::Dhulauri,4,union,Union,BGD,GADM
Gaurigram,BGD::Rajshahi::Pabna::Santhia::Gaurigram,4,union,Union,BGD,GADM
Karanja,BGD::Rajshahi::Pabna::Santhia::Karanja,4,union,Union,BGD,GADM
Kashinathpur,BGD::Rajshahi::Pabna::Santhia::Kashinathpur,4,union,Union,BGD,GADM
Khatu Para,BGD::Rajshahi::Pabna::Santhia::Khatu Para,4,union,Union,BGD,GADM
Nagdemra,BGD::Rajshahi::Pabna::Santhia::Nagdemra,4,union,Union,BGD,GADM
Nandanpur,BGD::Rajshahi::Pabna::Santhia::Nandanpur,4,union,Union,BGD,GADM
Santhia Paurashava,BGD::Rajshahi::Pabna::Santhia::Santhia Paurashava,4,union,Union,BGD,GADM
Ahammedpur,BGD::Rajshahi::Pabna::Sujanagar::Ahammedpur,4,union,Union,BGD,GADM
Dulai,BGD::Rajshahi::Pabna::Sujanagar::Dulai,4,union,Union,BGD,GADM
Hatkhali,BGD::Rajshahi::Pabna::Sujanagar::Hatkhali,4,union,Union,BGD,GADM
Manikhat,BGD::Rajshahi::Pabna::Sujanagar::Manikhat,4,union,Union,BGD,GADM
Nazirganj,BGD::Rajshahi::Pabna::Sujanagar::Nazirganj,4,union,Union,BGD,GADM
Raninagar,BGD::Rajshahi::Pabna::Sujanagar::Raninagar,4,union,Union,BGD,GADM
Sagarkandi,BGD::Rajshahi::Pabna::Sujanagar::Sagarkandi,4,union,Union,BGD,GADM
Satbaria,BGD::Rajshahi::Pabna::Sujanagar::Satbaria,4,union,Union,BGD,GADM
Sujanagar,BGD::Rajshahi::Pabna::Sujanagar::Sujanagar,4,union,Union,BGD,GADM
Sujanagar Paurashava,BGD::Rajshahi::Pabna::Sujanagar::Sujanagar Paurashava,4,union,Union,BGD,GADM
Tantibanda,BGD::Rajshahi::Pabna::Sujanagar::Tantibanda,4,union,Union,BGD,GADM
Arani,BGD::Rajshahi::Rajshahi::Bagha::Arani,4,union,Union,BGD,GADM
Arani Paurashava,BGD::Rajshahi::Rajshahi::Bagha::Arani Paurashava,4,union,Union,BGD,GADM
Bagha Paurashava,BGD::Rajshahi::Rajshahi::Bagha::Bagha Paurashava,4,union,Union,BGD,GADM
Bajubagha,BGD::Rajshahi::Rajshahi::Bagha::Bajubagha,4,union,Union,BGD,GADM
Bausa,BGD::Rajshahi::Rajshahi::Bagha::Bausa,4,union,Union,BGD,GADM
Gargari,BGD::Rajshahi::Rajshahi::Bagha::Gargari,4,union,Union,BGD,GADM
Manigram,BGD::Rajshahi::Rajshahi::Bagha::Manigram,4,union,Union,BGD,GADM
Pakuria,BGD::Rajshahi::Rajshahi::Bagha::Pakuria,4,union,Union,BGD,GADM
Auch Para,BGD::Rajshahi::Rajshahi::Baghmara::Auch Para,4,union,Union,BGD,GADM
Bara Bihanali,BGD::Rajshahi::Rajshahi::Baghmara::Bara Bihanali,4,union,Union,BGD,GADM
Basu Para,BGD::Rajshahi::Rajshahi::Baghmara::Basu Para,4,union,Union,BGD,GADM
Bhabanigonj Paurashava,BGD::Rajshahi::Rajshahi::Baghmara::Bhabanigonj Paurashava,4,union,Union,BGD,GADM
Dwippur,BGD::Rajshahi::Rajshahi::Baghmara::Dwippur,4,union,Union,BGD,GADM
Ganipur,BGD::Rajshahi::Rajshahi::Baghmara::Ganipur,4,union,Union,BGD,GADM
Goalkandi,BGD::Rajshahi::Rajshahi::Baghmara::Goalkandi,4,union,Union,BGD,GADM
Gobinda Para,BGD::Rajshahi::Rajshahi::Baghmara::Gobinda Para,4,union,Union,BGD,GADM
Hamir Kutsha,BGD::Rajshahi::Rajshahi::Baghmara::Hamir Kutsha,4,union,Union,BGD,GADM
Jhikra,BGD::Rajshahi::Rajshahi::Baghmara::Jhikra,4,union,Union,BGD,GADM
Jogi Para,BGD::Rajshahi::Rajshahi::Baghmara::Jogi Para,4,union,Union,BGD,GADM
Kachhari Kayali Para,BGD::Rajshahi::Rajshahi::Baghmara::Kachhari Kayali Para,4,union,Union,BGD,GADM
Maria,BGD::Rajshahi::Rajshahi::Baghmara::Maria,4,union,Union,BGD,GADM
Nardas,BGD::Rajshahi::Rajshahi::Baghmara::Nardas,4,union,Union,BGD,GADM
Sonadanga,BGD::Rajshahi::Rajshahi::Baghmara::Sonadanga,4,union,Union,BGD,GADM
Sreepur,BGD::Rajshahi::Rajshahi::Baghmara::Sreepur,4,union,Union,BGD,GADM
Subhadanga,BGD::Rajshahi::Rajshahi::Baghmara::Subhadanga,4,union,Union,BGD,GADM
Tahirpur Paurashava,BGD::Rajshahi::Rajshahi::Baghmara::Tahirpur Paurashava,4,union,Union,BGD,GADM
Ward No-08,BGD::Rajshahi::Rajshahi::Boalia::Ward No-08,4,union,Union,BGD,GADM
Ward No-09,BGD::Rajshahi::Rajshahi::Boalia::Ward No-09,4,union,Union,BGD,GADM
Ward No-10 (part),BGD::Rajshahi::Rajshahi::Boalia::Ward No-10 (part),4,union,Union,BGD,GADM
Ward No-11,BGD::Rajshahi::Rajshahi::Boalia::Ward No-11,4,union,Union,BGD,GADM
Ward No-12,BGD::Rajshahi::Rajshahi::Boalia::Ward No-12,4,union,Union,BGD,GADM
Ward No-13,BGD::Rajshahi::Rajshahi::Boalia::Ward No-13,4,union,Union,BGD,GADM
Ward No-14,BGD::Rajshahi::Rajshahi::Boalia::Ward No-14,4,union,Union,BGD,GADM
Ward No-15,BGD::Rajshahi::Rajshahi::Boalia::Ward No-15,4,union,Union,BGD,GADM
Ward No-16,BGD::Rajshahi::Rajshahi::Boalia::Ward No-16,4,union,Union,BGD,GADM
Ward No-18 (part),BGD::Rajshahi::Rajshahi::Boalia::Ward No-18 (part),4,union,Union,BGD,GADM
Ward No-19,BGD::Rajshahi::Rajshahi::Boalia::Ward No-19,4,union,Union,BGD,GADM
Ward No-20,BGD::Rajshahi::Rajshahi::Boalia::Ward No-20,4,union,Union,BGD,GADM
Ward No-21,BGD::Rajshahi::Rajshahi::Boalia::Ward No-21,4,union,Union,BGD,GADM
Ward No-22,BGD::Rajshahi::Rajshahi::Boalia::Ward No-22,4,union,Union,BGD,GADM
Ward No-23,BGD::Rajshahi::Rajshahi::Boalia::Ward No-23,4,union,Union,BGD,GADM
Ward No-24,BGD::Rajshahi::Rajshahi::Boalia::Ward No-24,4,union,Union,BGD,GADM
Ward No-25,BGD::Rajshahi::Rajshahi::Boalia::Ward No-25,4,union,Union,BGD,GADM
Ward No-26,BGD::Rajshahi::Rajshahi::Boalia::Ward No-26,4,union,Union,BGD,GADM
Ward No-27,BGD::Rajshahi::Rajshahi::Boalia::Ward No-27,4,union,Union,BGD,GADM
Bhaya Lakshmipur,BGD::Rajshahi::Rajshahi::Charghat::Bhaya Lakshmipur,4,union,Union,BGD,GADM
Charghat,BGD::Rajshahi::Rajshahi::Charghat::Charghat,4,union,Union,BGD,GADM
Charghat Paurashava,BGD::Rajshahi::Rajshahi::Charghat::Charghat Paurashava,4,union,Union,BGD,GADM
Nimpara,BGD::Rajshahi::Rajshahi::Charghat::Nimpara,4,union,Union,BGD,GADM
Salua,BGD::Rajshahi::Rajshahi::Charghat::Salua,4,union,Union,BGD,GADM
Sardah,BGD::Rajshahi::Rajshahi::Charghat::Sardah,4,union,Union,BGD,GADM
Yusufpur,BGD::Rajshahi::Rajshahi::Charghat::Yusufpur,4,union,Union,BGD,GADM
Deluabari,BGD::Rajshahi::Rajshahi::Durgapur::Deluabari,4,union,Union,BGD,GADM
Dharmapur (Pananagar),BGD::Rajshahi::Rajshahi::Durgapur::Dharmapur (Pananagar),4,union,Union,BGD,GADM
Durgapur Paurashava,BGD::Rajshahi::Rajshahi::Durgapur::Durgapur Paurashava,4,union,Union,BGD,GADM
Jhaluka,BGD::Rajshahi::Rajshahi::Durgapur::Jhaluka,4,union,Union,BGD,GADM
Joynagar,BGD::Rajshahi::Rajshahi::Durgapur::Joynagar,4,union,Union,BGD,GADM
Kismat Gankair,BGD::Rajshahi::Rajshahi::Durgapur::Kismat Gankair,4,union,Union,BGD,GADM
Maria,BGD::Rajshahi::Rajshahi::Durgapur::Maria,4,union,Union,BGD,GADM
Noapara,BGD::Rajshahi::Rajshahi::Durgapur::Noapara,4,union,Union,BGD,GADM
Basudebpur,BGD::Rajshahi::Rajshahi::Godagari::Basudebpur,4,union,Union,BGD,GADM
Char Ashariadaha,BGD::Rajshahi::Rajshahi::Godagari::Char Ashariadaha,4,union,Union,BGD,GADM
Deopara,BGD::Rajshahi::Rajshahi::Godagari::Deopara,4,union,Union,BGD,GADM
Godagari,BGD::Rajshahi::Rajshahi::Godagari::Godagari,4,union,Union,BGD,GADM
Godagari Paurashava,BGD::Rajshahi::Rajshahi::Godagari::Godagari Paurashava,4,union,Union,BGD,GADM
Gogram,BGD::Rajshahi::Rajshahi::Godagari::Gogram,4,union,Union,BGD,GADM
Kakanhat Paurashava,BGD::Rajshahi::Rajshahi::Godagari::Kakanhat Paurashava,4,union,Union,BGD,GADM
Matikata,BGD::Rajshahi::Rajshahi::Godagari::Matikata,4,union,Union,BGD,GADM
Mohanpur,BGD::Rajshahi::Rajshahi::Godagari::Mohanpur,4,union,Union,BGD,GADM
Pakri,BGD::Rajshahi::Rajshahi::Godagari::Pakri,4,union,Union,BGD,GADM
Rishikul,BGD::Rajshahi::Rajshahi::Godagari::Rishikul,4,union,Union,BGD,GADM
Ward No-28,BGD::Rajshahi::Rajshahi::Matihar::Ward No-28,4,union,Union,BGD,GADM
Ward No-29,BGD::Rajshahi::Rajshahi::Matihar::Ward No-29,4,union,Union,BGD,GADM
Ward No-30,BGD::Rajshahi::Rajshahi::Matihar::Ward No-30,4,union,Union,BGD,GADM
Bakshimail,BGD::Rajshahi::Rajshahi::Mohanpur::Bakshimail,4,union,Union,BGD,GADM
Dhurail,BGD::Rajshahi::Rajshahi::Mohanpur::Dhurail,4,union,Union,BGD,GADM
Ghasigram,BGD::Rajshahi::Rajshahi::Mohanpur::Ghasigram,4,union,Union,BGD,GADM
Jahanabad,BGD::Rajshahi::Rajshahi::Mohanpur::Jahanabad,4,union,Union,BGD,GADM
Kesharhat Paurashava,BGD::Rajshahi::Rajshahi::Mohanpur::Kesharhat Paurashava,4,union,Union,BGD,GADM
Maugachhi,BGD::Rajshahi::Rajshahi::Mohanpur::Maugachhi,4,union,Union,BGD,GADM
Royghati,BGD::Rajshahi::Rajshahi::Mohanpur::Royghati,4,union,Union,BGD,GADM
Baragachhi,BGD::Rajshahi::Rajshahi::Paba::Baragachhi,4,union,Union,BGD,GADM
Damkur,BGD::Rajshahi::Rajshahi::Paba::Damkur,4,union,Union,BGD,GADM
Darshan Para,BGD::Rajshahi::Rajshahi::Paba::Darshan Para,4,union,Union,BGD,GADM
Haragram,BGD::Rajshahi::Rajshahi::Paba::Haragram,4,union,Union,BGD,GADM
Harian,BGD::Rajshahi::Rajshahi::Paba::Harian,4,union,Union,BGD,GADM
Haripur,BGD::Rajshahi::Rajshahi::Paba::Haripur,4,union,Union,BGD,GADM
Hujuri Para,BGD::Rajshahi::Rajshahi::Paba::Hujuri Para,4,union,Union,BGD,GADM
Katakhali Paurashava,BGD::Rajshahi::Rajshahi::Paba::Katakhali Paurashava,4,union,Union,BGD,GADM
Noahata Paurashava,BGD::Rajshahi::Rajshahi::Paba::Noahata Paurashava,4,union,Union,BGD,GADM
Parila,BGD::Rajshahi::Rajshahi::Paba::Parila,4,union,Union,BGD,GADM
Baneshwar,BGD::Rajshahi::Rajshahi::Puthia::Baneshwar,4,union,Union,BGD,GADM
Belpukuria,BGD::Rajshahi::Rajshahi::Puthia::Belpukuria,4,union,Union,BGD,GADM
Bhalukgachhi,BGD::Rajshahi::Rajshahi::Puthia::Bhalukgachhi,4,union,Union,BGD,GADM
Jeopara,BGD::Rajshahi::Rajshahi::Puthia::Jeopara,4,union,Union,BGD,GADM
Puthia,BGD::Rajshahi::Rajshahi::Puthia::Puthia,4,union,Union,BGD,GADM
Puthia Paurashava,BGD::Rajshahi::Rajshahi::Puthia::Puthia Paurashava,4,union,Union,BGD,GADM
Silmaria,BGD::Rajshahi::Rajshahi::Puthia::Silmaria,4,union,Union,BGD,GADM
Ward No-01,BGD::Rajshahi::Rajshahi::Rajpara::Ward No-01,4,union,Union,BGD,GADM
Ward No-03,BGD::Rajshahi::Rajshahi::Rajpara::Ward No-03,4,union,Union,BGD,GADM
Ward No-05,BGD::Rajshahi::Rajshahi::Rajpara::Ward No-05,4,union,Union,BGD,GADM
Ward No-06,BGD::Rajshahi::Rajshahi::Rajpara::Ward No-06,4,union,Union,BGD,GADM
Ward No-07,BGD::Rajshahi::Rajshahi::Rajpara::Ward No-07,4,union,Union,BGD,GADM
Ward No-10 (part),BGD::Rajshahi::Rajshahi::Rajpara::Ward No-10 (part),4,union,Union,BGD,GADM
Ward No-17,BGD::Rajshahi::Rajshahi::Shah Makhdum::Ward No-17,4,union,Union,BGD,GADM
Ward No-18 (part),BGD::Rajshahi::Rajshahi::Shah Makhdum::Ward No-18 (part),4,union,Union,BGD,GADM
Badhair,BGD::Rajshahi::Rajshahi::Tanore::Badhair,4,union,Union,BGD,GADM
